window,cap,genre,question_id,correct,prediction,api_calls,lookup_used,elapsed_seconds,prompt_tokens,completion_tokens,total_tokens
2,20,wiki,45,True,"74,000.",2.0,True,32.0,8367.0,14.0,8381.0
2,20,wiki,53,False,None.,2.0,True,13.4,10865.0,270.0,11135.0
2,20,wiki,55,False,No information.,2.0,True,3.5,8245.0,10.0,8255.0
2,20,wiki,57,True,56.4 million.,2.0,True,26.0,8379.0,12.0,8391.0
2,20,wiki,56,False,I don't have information about Cornell Tech's location.,2.0,True,27.2,8213.0,18.0,8231.0
2,20,wiki,54,True,$40 billion.,2.0,True,35.6,10247.0,17.0,10264.0
2,20,wiki,61,True,"25,000",1.0,False,4.4,7175.0,4.0,7179.0
2,20,wiki,60,False,No information provided.,2.0,True,7.2,10979.0,329.0,11308.0
2,20,wiki,59,False,No information.,2.0,True,8.7,8227.0,10.0,8237.0
2,20,wiki,58,False,"""Yankee Doodle""",2.0,True,37.9,10967.0,332.0,11299.0
2,20,wiki,62,True,The Wall Street Journal and The New York Times.,1.0,False,5.7,7174.0,11.0,7185.0
2,20,wiki,65,False,No information.,2.0,True,6.3,8135.0,10.0,8145.0
2,20,wiki,63,True,Manhattan Neighborhood Network.,2.0,True,11.4,8282.0,12.0,8294.0
2,20,wiki,66,False,There is no information about the largest library in the United States in the given passage.,2.0,True,14.4,10969.0,342.0,11311.0
2,20,wiki,67,True,1.4 million.,2.0,True,8.5,8382.0,12.0,8394.0
2,20,wiki,64,True,WNYC.,2.0,True,21.4,8749.0,17.0,8766.0
2,20,wiki,68,True,"Ramanathan Raju, MD.",2.0,True,13.6,8336.0,15.0,8351.0
2,20,wiki,69,False,No information.,2.0,True,6.5,8315.0,10.0,8325.0
2,20,wiki,70,False,No information.,2.0,True,8.7,8337.0,10.0,8347.0
2,20,wiki,73,False,I don't have that information.,2.0,True,26.2,10981.0,332.0,11313.0
2,20,wiki,71,False,Tokyo Fire Department.,2.0,True,31.1,8386.0,12.0,8398.0
2,20,wiki,74,False,Action painting.,2.0,True,25.3,8139.0,10.0,8149.0
2,20,wiki,72,False,Commuter rail network.,2.0,True,29.9,8237.0,13.0,8250.0
2,20,wiki,78,True,MetLife Stadium,1.0,False,4.8,7180.0,4.0,7184.0
2,20,wiki,76,False,No information.,2.0,True,7.3,8269.0,10.0,8279.0
2,20,wiki,77,False,There is no answer.,2.0,True,12.3,9409.0,30.0,9439.0
2,20,wiki,75,False,None mentioned.,2.0,True,16.5,8261.0,10.0,8271.0
2,20,wiki,80,False,There is no information about a collegiate basketball championship in the passage.,2.0,True,8.4,10981.0,338.0,11319.0
2,20,wiki,79,True,Hockey,1.0,False,13.1,7173.0,3.0,7176.0
2,20,wiki,82,False,New York City Subway.,2.0,True,4.2,8398.0,15.0,8413.0
2,20,wiki,81,False,I couldn't find any information about a tennis Grand Slam event being held at the National Tennis Center.,2.0,True,14.2,10975.0,345.0,11320.0
2,20,wiki,84,False,No information.,2.0,True,9.6,8227.0,10.0,8237.0
2,20,wiki,85,False,No information provided.,2.0,True,10.7,8965.0,17.0,8982.0
2,20,wiki,83,False,No information provided.,2.0,True,16.6,8249.0,11.0,8260.0
2,20,wiki,87,False,No answer available.,2.0,True,3.7,8233.0,11.0,8244.0
2,20,wiki,88,False,No information.,2.0,True,4.8,10815.0,214.0,11029.0
2,20,wiki,86,False,No answer available.,2.0,True,31.7,8143.0,11.0,8154.0
2,20,wiki,90,False,No information is available.,2.0,True,27.7,7825.0,12.0,7837.0
2,20,wiki,91,False,No information available.,2.0,True,30.4,10825.0,122.0,10947.0
2,20,wiki,89,False,There is no information about the mountain range of New York's drinking water in the passage.,2.0,True,33.9,9809.0,55.0,9864.0
2,20,wiki,94,True,Fifth Avenue,1.0,False,5.8,7175.0,4.0,7179.0
2,20,wiki,93,False,No information.,2.0,True,14.9,8717.0,25.0,8742.0
2,20,wiki,92,False,1.4 million.,2.0,True,17.0,8384.0,12.0,8396.0
2,20,wiki,98,False,Geographically,1.0,False,2.1,7174.0,3.0,7177.0
2,20,wiki,95,True,New York City FC,2.0,True,12.8,10865.0,281.0,11146.0
2,20,wiki,97,False,Theater,1.0,False,10.6,7171.0,3.0,7174.0
2,20,wiki,96,True,JFK International Airport,2.0,True,15.0,8223.0,11.0,8234.0
2,20,wiki,99,False,There is no information about this case in the passage.,2.0,True,8.9,9813.0,48.0,9861.0
2,20,news,11,False,Afghanistan,1.0,False,4.9,24453.0,4.0,24457.0
2,20,news,12,False,None.,2.0,True,6.5,25347.0,9.0,25356.0
2,20,news,14,True,Three Chinese nationals.,1.0,False,2.1,24458.0,5.0,24463.0
2,20,wiki,100,False,Eastern District of New York.,2.0,True,14.5,11095.0,22.0,11117.0
2,20,news,17,True,Demand full democracy be restored in Pakistan.,1.0,False,2.3,24459.0,9.0,24468.0
2,20,news,15,True,Assistant Attorney General Alice Fisher.,2.0,True,26.0,25261.0,13.0,25274.0
2,20,news,13,False,Friday.,2.0,True,33.7,27766.0,1176.0,28942.0
2,20,news,19,True,Julio Cruz.,2.0,True,6.8,25438.0,11.0,25449.0
2,20,news,21,False,"Cape Town, South Africa.",1.0,False,0.6,24457.0,8.0,24465.0
2,20,news,22,False,No information is available.,2.0,True,4.9,25194.0,12.0,25206.0
2,20,news,20,False,Julio Cruz,2.0,True,10.9,27772.0,1177.0,28949.0
2,20,news,24,False,Misdemeanor.,1.0,False,1.3,24459.0,6.0,24465.0
2,20,news,23,False,New Jersey.,2.0,True,6.9,25434.0,10.0,25444.0
2,20,news,25,False,Finch fighting case.,2.0,True,5.5,25813.0,18.0,25831.0
2,20,news,27,False,Colombian President Evo Morales,1.0,False,1.1,24460.0,7.0,24467.0
2,20,news,26,False,There is no mention of Uribite in the passage.,2.0,True,8.1,27560.0,25.0,27585.0
2,20,news,16,False,Kaka,2.0,True,53.8,27762.0,1173.0,28935.0
2,20,news,29,False,Surrey,1.0,False,2.9,24456.0,4.0,24460.0
2,20,news,18,False,Yes.,2.0,True,53.0,28156.0,795.0,28951.0
2,20,news,28,False,£7 billion,2.0,True,12.5,25465.0,10.0,25475.0
2,20,news,33,False,Immigration and Customs Enforcement agents.,2.0,True,2.1,26716.0,20.0,26736.0
2,20,news,32,False,No information is available.,2.0,True,6.1,25184.0,14.0,25198.0
2,20,news,30,False,No mention.,2.0,True,32.2,27970.0,994.0,28964.0
2,20,news,31,False,No information.,2.0,True,31.3,27786.0,1177.0,28963.0
2,20,news,34,False,No one.,2.0,True,27.7,25406.0,10.0,25416.0
2,20,news,35,False,No information.,2.0,True,30.4,25196.0,13.0,25209.0
2,20,news,39,False,Dida,2.0,True,5.8,25143.0,9.0,25152.0
2,20,news,36,False,No information provided.,2.0,True,13.6,28008.0,62.0,28070.0
2,20,news,38,False,No one.,2.0,True,14.1,26646.0,19.0,26665.0
2,20,news,37,False,Chief of the Defence Force Air Chief Marshal Angus Houston.,2.0,True,15.7,27260.0,1101.0,28361.0
2,20,news,41,False,Ethiopian troops.,1.0,False,5.4,24461.0,6.0,24467.0
2,20,news,44,False,Veterans' care programs.,1.0,False,8.2,24458.0,7.0,24465.0
2,20,news,40,False,Withdraw cash.,2.0,True,15.9,27208.0,196.0,27404.0
2,20,news,43,False,I don't see any information about a House resolution in the provided passage.,2.0,True,13.1,27274.0,64.0,27338.0
2,20,news,42,False,Guam,1.0,False,13.7,24457.0,3.0,24460.0
2,20,news,47,False,6,1.0,False,1.4,24455.0,2.0,24457.0
2,20,news,49,False,Terrorists and narcotraffickers.,2.0,True,1.9,25290.0,17.0,25307.0
2,20,news,46,False,CNN,2.0,True,5.6,25412.0,8.0,25420.0
2,20,news,51,False,Taliban militants.,2.0,True,26.0,27762.0,1179.0,28941.0
2,20,news,50,False,There is no mention of BUPA in the passage.,2.0,True,27.1,27782.0,1186.0,28968.0
2,20,news,48,False,No mention.,2.0,True,32.4,28145.0,895.0,29040.0
2,20,news,45,False,Nothing.,2.0,True,39.7,25514.0,9.0,25523.0
2,20,news,52,False,No information.,2.0,True,7.6,28296.0,808.0,29104.0
2,20,news,55,False,Alvaro Uribe,1.0,False,1.7,24460.0,6.0,24466.0
2,20,news,54,False,There is no information about a woman on probation.,2.0,True,9.9,25740.0,20.0,25760.0
2,20,news,57,False,Polyps removed.,1.0,False,5.1,24454.0,5.0,24459.0
2,20,news,56,False,1-1.,2.0,True,9.1,25430.0,11.0,25441.0
2,20,news,58,False,No one mentioned.,2.0,True,6.5,25371.0,11.0,25382.0
2,20,news,60,False,No information available.,2.0,True,4.0,25961.0,14.0,25975.0
2,20,news,53,False,There is no mention of a teacher in the passage.,2.0,True,26.7,27774.0,1185.0,28959.0
2,20,news,63,False,34,1.0,False,0.8,24457.0,2.0,24459.0
2,20,news,61,False,No information provided.,2.0,True,10.7,27780.0,1178.0,28958.0
2,20,news,65,True,Princess Eugenie,1.0,False,1.7,24464.0,5.0,24469.0
2,20,news,59,False,There is no information about female-only buses in the passage.,2.0,True,19.8,25457.0,19.0,25476.0
2,20,news,67,False,Full democracy be restored in Pakistan.,1.0,False,0.4,24454.0,8.0,24462.0
2,20,news,64,False,Citizens.,2.0,True,7.0,27873.0,631.0,28504.0
2,20,news,62,False,The Red Sea.,2.0,True,14.6,25341.0,11.0,25352.0
2,20,news,69,False,Six-match European ban.,1.0,False,24.9,24456.0,6.0,24462.0
2,20,news,66,True,National Hurricane Center,1.0,False,29.9,24455.0,4.0,24459.0
2,20,news,68,False,Three Chinese nationals.,2.0,True,27.5,27770.0,1175.0,28945.0
2,20,news,71,False,There is no information about a health care adviser on Obama's transition team in the passage.,2.0,True,2.8,25140.0,25.0,25165.0
2,20,news,73,False,None.,2.0,True,7.1,25423.0,9.0,25432.0
2,20,news,70,False,No information is provided about Michael Vick.,2.0,True,37.2,25539.0,15.0,25554.0
2,20,news,72,False,Akio Toyoda,1.0,False,12.3,24458.0,5.0,24463.0
2,20,news,75,False,No information provided.,2.0,True,8.0,25566.0,11.0,25577.0
2,20,news,74,False,No one.,2.0,True,14.1,27770.0,1177.0,28947.0
2,20,news,79,False,None.,2.0,True,2.2,25358.0,9.0,25367.0
2,20,news,77,True,The August war between Georgia and Russia.,1.0,False,13.5,24463.0,9.0,24472.0
2,20,news,76,False,There is no information about Boy George in the passage.,2.0,True,15.0,25612.0,18.0,25630.0
2,20,news,80,False,None mentioned.,2.0,True,8.7,25355.0,10.0,25365.0
2,20,news,82,False,No answer available.,2.0,True,5.9,25188.0,11.0,25199.0
2,20,news,78,False,No one.,2.0,True,17.4,25423.0,10.0,25433.0
2,20,news,81,False,There is no information about someone jumping into a canal to escape.,2.0,True,7.7,25451.0,20.0,25471.0
2,20,news,83,False,No information provided.,2.0,True,32.7,27770.0,1178.0,28948.0
2,20,news,86,False,Cracks found.,2.0,True,26.4,25493.0,14.0,25507.0
2,20,news,84,False,Northern Rock branch in southeast London.,2.0,True,33.4,27537.0,353.0,27890.0
2,20,news,85,False,Roma.,2.0,True,33.2,25502.0,10.0,25512.0
2,20,news,87,False,Yes.,2.0,True,7.1,26162.0,15.0,26177.0
2,20,news,89,False,Referendum.,2.0,True,5.3,25316.0,10.0,25326.0
2,20,news,88,False,No information provided.,2.0,True,11.1,25353.0,11.0,25364.0
2,20,news,93,False,scoliosis,1.0,False,1.3,24456.0,4.0,24460.0
2,20,news,92,False,£125 million,1.0,False,4.6,24459.0,4.0,24463.0
2,20,news,94,True,Human shields.,1.0,False,3.2,24462.0,4.0,24466.0
2,20,news,90,False,Engulfed in flames,1.0,False,13.2,24460.0,6.0,24466.0
2,20,news,95,False,No information about a drug ring.,2.0,True,4.1,25237.0,14.0,25251.0
2,20,news,98,False,"Cape Town, South Africa",1.0,False,6.6,24455.0,7.0,24462.0
2,20,news,91,True,Battling hot spots.,2.0,True,19.7,27654.0,781.0,28435.0
2,20,news,100,False,No information.,2.0,True,2.8,25466.0,10.0,25476.0
2,20,news,101,False,"Cash, canaries, finches and bird cages.",1.0,False,3.5,24455.0,12.0,24467.0
2,20,news,102,False,None.,2.0,True,1.3,25126.0,9.0,25135.0
2,20,news,96,False,TV survival show.,2.0,True,19.9,27760.0,584.0,28344.0
2,20,news,99,False,There is no mention of Britney Spears or her children in the provided passage.,2.0,True,32.7,27772.0,1190.0,28962.0
2,20,news,97,False,No information is given about Anbar.,2.0,True,40.2,27774.0,1182.0,28956.0
2,20,news,106,False,"Cape Town, South Africa",1.0,False,1.1,24456.0,7.0,24463.0
2,20,news,105,False,No information.,2.0,True,2.6,25503.0,10.0,25513.0
2,20,news,103,False,No answer found in the passage.,2.0,True,31.9,27768.0,1178.0,28946.0
2,20,news,109,False,38 years old.,1.0,False,1.0,24455.0,5.0,24460.0
2,20,news,104,False,Profit forecasts.,1.0,False,31.9,24454.0,4.0,24458.0
2,20,news,110,False,Chris Lewis,1.0,False,4.5,24464.0,3.0,24467.0
2,20,news,107,False,United Arab Emirates.,2.0,True,12.0,25341.0,11.0,25352.0
2,20,news,111,False,None (Hamas not mentioned),2.0,True,10.1,25132.0,14.0,25146.0
2,20,news,108,False,Water-saving devices.,2.0,True,18.0,25487.0,11.0,25498.0
2,20,news,114,False,Algeria.,2.0,True,8.6,27766.0,1178.0,28944.0
2,20,news,115,False,Concerns over the nuclear deal.,2.0,True,7.3,25871.0,20.0,25891.0
2,20,news,117,True,Garbage.,1.0,False,2.1,24460.0,4.0,24464.0
2,20,news,112,False,No answer found.,2.0,True,17.9,27772.0,1178.0,28950.0
2,20,news,119,False,No information is provided about Coca-Cola.,2.0,True,3.2,25128.0,15.0,25143.0
2,20,news,120,False,There is no information about a White House visit in the passage.,2.0,True,1.5,25481.0,23.0,25504.0
2,20,news,116,False,53.,2.0,True,9.2,25368.0,9.0,25377.0
2,20,news,118,False,"$39,000.",2.0,True,30.8,27830.0,1167.0,28997.0
2,20,news,121,False,No information is given about Boy George.,2.0,True,26.7,25178.0,18.0,25196.0
2,20,news,122,False,No one was injured.,2.0,True,30.3,25535.0,12.0,25547.0
2,20,news,125,True,Andrea Bocelli's,1.0,False,0.7,24457.0,7.0,24464.0
2,20,news,124,False,No information.,2.0,True,10.5,25603.0,10.0,25613.0
2,20,news,127,False,No one.,2.0,True,1.5,25604.0,10.0,25614.0
2,20,news,128,False,No information is available.,2.0,True,12.0,27772.0,1176.0,28948.0
2,20,news,129,False,Princess Eugenie,1.0,False,0.5,24454.0,5.0,24459.0
2,20,news,130,False,No information is given about Pakistan.,2.0,True,0.8,25351.0,14.0,25365.0
2,20,news,131,False,Tony Snow's successor is not mentioned in the passage.,2.0,True,8.0,27762.0,1185.0,28947.0
2,20,news,132,False,No.,2.0,True,0.7,25571.0,9.0,25580.0
2,20,news,133,False,Nothing mentioned.,2.0,True,0.6,25803.0,16.0,25819.0
2,20,news,134,False,There is no mention of a price increase in alcohol.,2.0,True,7.2,27768.0,1182.0,28950.0
2,20,news,135,False,There is no mention of Chavez in the passage.,2.0,True,0.8,25501.0,20.0,25521.0
2,20,news,136,False,surveillance,2.0,True,0.6,25860.0,15.0,25875.0
2,20,news,137,False,Nothing mentioned.,2.0,True,15.2,27420.0,361.0,27781.0
2,20,news,138,False,Clothes.,2.0,True,6.0,27772.0,595.0,28367.0
2,20,news,139,False,"Jacksonville, Florida.",2.0,True,9.7,28274.0,816.0,29090.0
2,20,news,113,False,62,2.0,True,129.6,26669.0,14.0,26683.0
2,20,news,140,False,Private Luke Worsley.,2.0,True,16.5,27262.0,1165.0,28427.0
2,20,news,142,False,"Nowhere, they were arrested.",2.0,True,1.4,25408.0,14.0,25422.0
2,20,news,143,False,Hong Kong street.,1.0,False,0.6,24463.0,5.0,24468.0
2,20,news,144,True,David Cameron's,1.0,False,0.7,24455.0,4.0,24459.0
2,20,news,145,False,No information.,2.0,True,1.4,25410.0,10.0,25420.0
2,20,news,146,False,There is no information about a collision in the passage.,2.0,True,1.1,25539.0,18.0,25557.0
2,20,news,147,False,Engine falling off a plane.,1.0,False,0.7,24459.0,7.0,24466.0
2,20,news,148,False,Cancer.,2.0,True,1.1,25604.0,10.0,25614.0
2,20,news,149,False,"Teamwork, Fair Play, Respect",1.0,False,0.7,24459.0,8.0,24467.0
2,20,news,150,False,Hong Kong street.,1.0,False,0.6,24455.0,5.0,24460.0
2,20,news,151,False,Not mentioned.,2.0,True,8.6,27764.0,1177.0,28941.0
2,20,news,152,False,Navy.,2.0,True,1.3,25348.0,10.0,25358.0
2,20,news,153,False,Nothing is mentioned.,2.0,True,1.1,25347.0,11.0,25358.0
2,20,news,154,False,No one in the passage died of an overdose.,2.0,True,8.2,25608.0,17.0,25625.0
2,20,news,155,False,There is no mention of a movie in the passage.,2.0,True,6.5,27278.0,60.0,27338.0
2,20,news,123,False,There is no information about Youssif meeting Lassie in the passage.,2.0,True,135.4,25136.0,23.0,25159.0
2,20,news,157,False,Indigenous majority.,2.0,True,7.0,25357.0,11.0,25368.0
2,20,news,141,False,No information.,2.0,True,60.4,27766.0,1174.0,28940.0
2,20,news,156,False,Colonoscopy.,2.0,True,25.6,27768.0,1178.0,28946.0
2,20,news,160,False,Veterans' care funding.,1.0,False,1.4,24460.0,7.0,24467.0
2,20,news,158,False,There is no mention of Donna Greenwell.,2.0,True,10.9,25402.0,16.0,25418.0
2,20,news,161,False,No information.,2.0,True,4.8,27766.0,100.0,27866.0
2,20,news,163,False,Serie A,1.0,False,0.4,24455.0,4.0,24459.0
2,20,news,159,True,Holding veterans care funding hostage.,1.0,False,18.6,24457.0,8.0,24465.0
2,20,news,162,False,Colon cancer.,2.0,True,8.4,27762.0,1171.0,28933.0
2,20,news,166,False,An engine.,1.0,False,0.8,24457.0,4.0,24461.0
2,20,news,167,True,David Beckham,1.0,False,0.4,24455.0,3.0,24458.0
2,20,news,126,False,There is no information about a 1985 quake in the passage.,2.0,True,161.6,27768.0,1185.0,28953.0
2,20,news,165,False,No information.,2.0,True,8.0,27266.0,52.0,27318.0
2,20,news,168,False,Sevilla.,2.0,True,8.2,25447.0,10.0,25457.0
2,20,news,169,False,Lost their fourth league game.,2.0,True,3.2,25472.0,13.0,25485.0
2,20,news,170,False,They considered seeking the death penalty.,2.0,True,15.4,27769.0,35.0,27804.0
2,20,news,173,False,"Beauty, voice, inner being",1.0,False,0.9,24454.0,7.0,24461.0
2,20,news,172,False,There is no mention of Philadelphia in the passage.,2.0,True,22.9,25174.0,20.0,25194.0
2,20,news,164,False,No information.,2.0,True,37.6,27770.0,1177.0,28947.0
2,20,news,176,False,There is no information about Mary Winkler in the passage.,2.0,True,7.0,25406.0,20.0,25426.0
2,20,news,174,False,Alvaro Uribe,1.0,False,25.5,24457.0,6.0,24463.0
2,20,news,171,False,Lack of democracy.,1.0,False,42.3,24456.0,6.0,24462.0
2,20,news,177,True,"""Until the Day Is Done""",2.0,True,12.3,25572.0,14.0,25586.0
2,20,news,175,False,There is no mention of Winkler.,2.0,True,25.4,25412.0,16.0,25428.0
2,20,news,178,False,No answer found.,2.0,True,9.3,27760.0,1175.0,28935.0
2,20,news,181,False,There is no mention of cars being abandoned.,2.0,True,0.8,25329.0,16.0,25345.0
2,20,news,179,False,There is no information about Mable Randon in the passage.,2.0,True,8.2,27772.0,1184.0,28956.0
2,20,news,183,False,There is no information about an extinct sea creature fossil sale.,2.0,True,2.0,25136.0,19.0,25155.0
2,20,news,185,False,The US Embassy in Baku.,1.0,False,6.1,24458.0,8.0,24466.0
2,20,news,184,False,Not mentioned.,2.0,True,7.9,25366.0,10.0,25376.0
2,20,news,182,False,There is no mention of a London bus bombing in the provided text.,2.0,True,9.6,27774.0,1185.0,28959.0
2,20,news,186,False,7.5 percent,1.0,False,10.5,24459.0,5.0,24464.0
2,20,news,188,False,Training auto-rickshaw drivers.,2.0,True,10.1,27803.0,227.0,28030.0
2,20,news,187,False,There is no information about markets in the passage.,2.0,True,15.3,25448.0,17.0,25465.0
2,20,news,191,False,None,1.0,False,0.9,24456.0,2.0,24458.0
2,20,news,189,True,Yuvraj Singh,1.0,False,15.3,24467.0,5.0,24472.0
2,20,news,193,False,Grandson,1.0,False,0.6,24459.0,3.0,24462.0
2,20,news,192,False,There is no information about Yu Sheng products.,2.0,True,25.9,25404.0,17.0,25421.0
2,20,news,194,False,14 rebels.,2.0,True,16.7,28181.0,259.0,28440.0
2,20,news,195,False,"Bridgeport, Alabama",1.0,False,1.3,24457.0,5.0,24462.0
2,20,news,190,False,None mentioned.,2.0,True,34.3,27766.0,1168.0,28934.0
2,20,news,197,False,None.,2.0,True,2.6,25130.0,9.0,25139.0
2,20,news,196,False,No.,2.0,True,9.0,27768.0,1173.0,28941.0
2,20,news,200,True,Augustin Binya,1.0,False,0.5,24458.0,5.0,24463.0
2,20,news,198,False,None (Tony Snow's name is not Thomas),2.0,True,11.1,27768.0,1178.0,28946.0
2,20,novel,00950a36_13,True,Shah Amurath,1.0,False,1.2,30309.0,6.0,30315.0
2,20,novel,00950a36_14,False,A girdled loincloth.,1.0,False,1.2,30312.0,9.0,30321.0
2,20,novel,00950a36_15,False,There is no mention of a pirate ship or its captain in the provided passage.,2.0,True,2.9,34167.0,74.0,34241.0
2,20,novel,00950a36_12,True,Akif.,2.0,True,10.9,34346.0,1486.0,35832.0
2,20,novel,3e966645_2,False,Mr. Saul,1.0,False,1.1,30308.0,4.0,30312.0
2,20,novel,3e966645_1,False,There is no mention of a ship or a country to sail to in the provided passage.,2.0,True,8.8,34173.0,76.0,34249.0
2,20,news,199,False,None mentioned.,2.0,True,31.2,27768.0,1177.0,28945.0
2,20,novel,3e966645_6,False,Mr. Clavering,1.0,False,1.7,30308.0,6.0,30314.0
2,20,novel,3e966645_4,False,Nothing.,2.0,True,21.9,34248.0,1491.0,35739.0
2,20,novel,3e966645_5,False,None mentioned.,2.0,True,22.5,34060.0,1498.0,35558.0
2,20,novel,3e966645_8,False,London,1.0,False,7.1,30312.0,2.0,30314.0
2,20,novel,3e966645_9,False,I don't have the information to answer your question.,2.0,True,8.8,31314.0,18.0,31332.0
2,20,novel,3e966645_7,False,There is no mention of this in the provided passage.,2.0,True,23.4,33839.0,1251.0,35090.0
2,20,novel,3e966645_11,False,The City of Papeete.,2.0,True,3.5,31807.0,26.0,31833.0
2,20,novel,3e966645_12,False,There is no mention of a schooner's officer.,2.0,True,8.3,31332.0,18.0,31350.0
2,20,novel,3e966645_10,False,Merchandise.,2.0,True,18.7,32822.0,1235.0,34057.0
2,20,novel,3e966645_16,False,There is no mention of Davis in the passage.,2.0,True,7.3,34167.0,530.0,34697.0
2,20,novel,3e966645_17,False,There is no mention of three men planning to sail a ship.,2.0,True,7.2,34171.0,71.0,34242.0
2,20,novel,3e966645_19,False,There is no information about 3 beggars operating out of the Tahitian port of Papeete or an American sea captain.,2.0,True,7.4,31582.0,39.0,31621.0
2,20,news,180,False,There is no mention of Mable Randon in the passage.,2.0,True,136.4,27270.0,62.0,27332.0
2,20,novel,3e966645_21,False,There is no mention of the US Counsel hiring someone to take over a schooner carrying champagne that has veered off course in the provided passage.,2.0,True,6.9,33780.0,534.0,34314.0
2,20,novel,3e966645_22,False,Melbourne.,1.0,False,7.1,30317.0,4.0,30321.0
2,20,novel,6a659de3_2,False,Evil powers,1.0,False,5.1,30314.0,4.0,30318.0
2,20,novel,6a659de3_3,False,Guph,1.0,False,4.7,30306.0,4.0,30310.0
2,20,novel,3e966645_23,False,There is no mention of this in the passage.,2.0,True,14.0,34092.0,1505.0,35597.0
2,20,novel,6a659de3_4,False,Shah Amurath,1.0,False,16.0,30319.0,6.0,30325.0
2,20,novel,6a659de3_6,False,Ozma.,2.0,True,16.5,31308.0,11.0,31319.0
2,20,novel,6a659de3_7,False,The Land of Oz.,2.0,True,16.0,34173.0,525.0,34698.0
2,20,novel,6a659de3_5,False,There is no Vincey or Leo in the passage.,2.0,True,32.4,33662.0,1260.0,34922.0
2,20,novel,6a659de3_8,False,No information about Leo or his injury is present in the passage.,2.0,True,12.1,34165.0,533.0,34698.0
2,20,novel,6a659de3_14,False,Robert Herrick,1.0,False,1.3,30307.0,4.0,30311.0
2,20,novel,6a659de3_17,False,No one.,2.0,True,5.1,31178.0,10.0,31188.0
2,20,novel,6a659de3_11,False,There is no mention of a character named Leo in the passage.,2.0,True,9.1,33650.0,1262.0,34912.0
2,20,novel,9561a72a_1,False,Guph,1.0,False,1.1,30314.0,4.0,30318.0
2,20,novel,9561a72a_0,False,There is no information about Dorothy Gale in the passage.,2.0,True,1.9,30975.0,18.0,30993.0
2,20,novel,6a659de3_12,False,There is no Vincey in the passage.,2.0,True,13.0,33662.0,1264.0,34926.0
2,20,novel,9561a72a_3,False,The gardens of Clavering Park.,1.0,False,5.9,30311.0,9.0,30320.0
2,20,novel,9561a72a_9,False,"Olivia, Shah Amurath",1.0,False,4.3,30315.0,8.0,30323.0
2,20,novel,9561a72a_10,False,She welcomes them.,2.0,True,1.2,31322.0,11.0,31333.0
2,20,novel,9561a72a_11,True,King Roquat,1.0,False,6.3,30315.0,4.0,30319.0
2,20,novel,9561a72a_12,True,Guph,1.0,False,0.6,30314.0,4.0,30318.0
2,20,novel,bf55d1c1_0,False,Rope.,1.0,False,5.1,30312.0,4.0,30316.0
2,20,novel,bf55d1c1_1,False,There is no mention of Arabella in the passage.,2.0,True,9.6,31172.0,18.0,31190.0
2,20,novel,bf55d1c1_2,False,Olivia,1.0,False,0.8,30310.0,3.0,30313.0
2,20,novel,9561a72a_5,False,There is no mention of Dorothy in the passage.,2.0,True,34.0,30973.0,17.0,30990.0
2,20,novel,9561a72a_7,False,Oz.,2.0,True,32.7,34163.0,61.0,34224.0
2,20,novel,bf55d1c1_3,False,Shah Amurath,1.0,False,6.2,30317.0,6.0,30323.0
2,20,novel,bf55d1c1_6,False,There is no mention of Arabella or a hole at her house in the passage.,2.0,True,9.8,30979.0,24.0,31003.0
2,20,novel,bf55d1c1_5,False,Shah Amurath.,2.0,True,15.0,34244.0,1495.0,35739.0
2,20,novel,bf55d1c1_10,False,There is no mention of a friend of Richard Salton who Adam worked with to stop Arabella.,1.0,False,1.4,30318.0,21.0,30339.0
2,20,novel,bf55d1c1_11,False,No information is provided about Adam hunting down Arabella.,2.0,True,5.1,33765.0,519.0,34284.0
2,20,novel,bf55d1c1_4,False,There is no mention of an Adam in the passage.,2.0,True,24.2,34052.0,1506.0,35558.0
2,20,novel,bf55d1c1_12,False,India,1.0,False,0.4,30314.0,2.0,30316.0
2,20,novel,ca4b98f5_1,False,Captain Clavering,1.0,False,0.7,30316.0,5.0,30321.0
2,20,novel,ca4b98f5_0,False,SHADOWS IN THE MOONLIGHT.,1.0,False,1.4,30309.0,10.0,30319.0
2,20,novel,ca4b98f5_2,False,Law,1.0,False,0.8,30316.0,2.0,30318.0
2,20,novel,ca4b98f5_3,False,Clavering Park.,1.0,False,4.8,30315.0,6.0,30321.0
2,20,novel,bf55d1c1_9,False,No specific date is mentioned.,2.0,True,15.9,34056.0,1501.0,35557.0
2,20,novel,ca4b98f5_4,False,There is no mention of Florence Burton in the passage.,2.0,True,9.1,30971.0,18.0,30989.0
2,20,novel,3e966645_20,False,The City of Papeete.,2.0,True,134.8,33650.0,635.0,34285.0
2,20,novel,ca4b98f5_8,False,There is no Harry or Florence in the passage.,2.0,True,11.9,34068.0,1505.0,35573.0
2,20,novel,ca4b98f5_12,False,Lady Clavering,1.0,False,0.9,30309.0,5.0,30314.0
2,20,novel,ca4b98f5_6,False,No one.,2.0,True,20.9,34074.0,1489.0,35563.0
2,20,novel,ca4b98f5_13,False,Julia Brabazon,1.0,False,14.7,30311.0,6.0,30317.0
2,20,novel,ca4b98f5_10,False,Not mentioned.,2.0,True,31.3,34060.0,1498.0,35558.0
2,20,novel,ca4b98f5_11,False,No one in the passage.,2.0,True,26.0,33013.0,22.0,33035.0
